sys.exec.out.time {s},rt.dcs.servo[0].tl_trq_cmd {N.m},rt.dcs.mot_pos_msr[0] {cm},rt.sdts_data.dcs_to_simhost.hold {--}
53.497,0.6525,90.00028111,0
53.498,0.652,90.00028111,0
53.499,0.6515,90.00028111,0
53.5,0.651,90.00028111,0
53.501,0.6505,90.00028111,0
53.502,0.65,90.00028111,0
53.503,0.6495,90.00028111,0
53.504,0.649,90.00028111,0
53.505,0.6485,90.00028111,0
53.506,0.648,90.00028111,0
53.507,0.6475,90.00028111,0
53.508,0.647,90.00028111,0
53.509,0.6465,90.00028111,0
53.51,0.646,90.00028111,0
53.511,0.6455,90.00028111,0
53.512,0.645,90.00028111,0
53.513,0.6445,90.00028016,0
53.514,0.644,90.00028016,0
53.515,0.6435,90.00028111,0
53.516,0.643,90.00028111,0
53.517,0.6425,90.00028111,0
53.518,0.642,90.00028111,0
53.519,0.6415,90.00028111,0
53.52,0.641,90.00028111,0
53.521,0.6405,90.00028016,0
53.522,0.64,90.00028111,0
53.523,0.6395,90.00028111,0
53.524,0.639,90.00028111,0
53.525,0.6385,90.00028111,0
53.526,0.638,90.00028111,0
53.527,0.6375,90.00028016,0
53.528,0.637,90.00028111,0
53.529,0.6365,90.00028111,0
53.53,0.636,90.00028111,0
53.531,0.6355,90.00028111,0
53.532,0.635,90.00028111,0
53.533,0.6345,90.00028111,0
53.534,0.634,90.00028111,0
53.535,0.6335,90.00028111,0
53.536,0.633,90.00028111,0
53.537,0.6325,90.00028111,0
53.538,0.632,90.00028111,0
53.539,0.6315,90.00028111,0
53.54,0.631,90.00028111,0
53.541,0.6305,90.00028111,0
53.542,0.63,90.00028111,0
53.543,0.6295,90.00028111,0
53.544,0.629,90.00028111,0
53.545,0.6285,90.00028111,0
53.546,0.628,90.00028111,0
53.547,0.6275,90.00028111,0
53.548,0.627,90.00028111,0
53.549,0.6265,90.00028111,0
53.55,0.626,90.00028111,0
53.551,0.6255,90.00028111,0
53.552,0.625,90.00028111,0
53.553,0.6245,90.00028111,0
53.554,0.624,90.00028111,0
53.555,0.6235,90.00028111,0
53.556,0.623,90.00028111,0
53.557,0.6225,90.00028111,0
53.558,0.622,90.00028111,0
53.559,0.6215,90.00028111,0
53.56,0.621,90.00028111,0
53.561,0.6205,90.00028111,0
53.562,0.62,90.00028111,0
53.563,0.6195,90.00028111,0
53.564,0.619,90.00028111,0
53.565,0.6185,90.00028111,0
53.566,0.618,90.00028111,0
53.567,0.6175,90.00028111,0
53.568,0.617,90.00028111,0
53.569,0.6165,90.00028111,0
53.57,0.616,90.00028111,0
53.571,0.6155,90.00028111,0
53.572,0.615,90.00028111,0
53.573,0.6145,90.00028111,0
53.574,0.614,90.00028111,0
53.575,0.6135,90.00028111,0
53.576,0.613,90.00028111,0
53.577,0.6125,90.00028111,0
53.578,0.612,90.00028111,0
53.579,0.6115,90.00028111,0
53.58,0.611,90.00028111,0
53.581,0.6105,90.00028111,0
53.582,0.61,90.00028111,0
53.583,0.6095,90.00028111,0
53.584,0.609,90.00028111,0
53.585,0.6085,90.00028111,0
53.586,0.608,90.00028111,0
53.587,0.6075,90.00028111,0
53.588,0.607,90.00028111,0
53.589,0.6065,90.00028111,0
53.59,0.606,90.00028111,0
53.591,0.6055,90.00028111,0
53.592,0.605,90.00028111,0
53.593,0.6045,90.00028111,0
53.594,0.604,90.00028111,0
53.595,0.6035,90.00028111,0
53.596,0.603,90.00028111,0
53.597,0.6025,90.00028111,0
53.598,0.602,90.00028111,0
53.599,0.6015,90.00028111,0
53.6,0.601,90.00028111,0
53.601,0.6005,90.00028111,0
53.602,0.6,90.00028111,0
53.603,0.5995,90.00028111,0
53.604,0.599,90.00028111,0
53.605,0.5985,90.00028111,0
53.606,0.598,90.00028111,0
53.607,0.5975,90.00028016,0
53.608,0.597,90.00028016,0
53.609,0.5965,90.00028016,0
53.61,0.596,90.00028016,0
53.611,0.5955,90.00028111,0
53.612,0.595,90.00028111,0
53.613,0.5945,90.00028016,0
53.614,0.594,90.00028016,0
53.615,0.5935,90.00028016,0
53.616,0.593,90.00028016,0
53.617,0.5925,90.00028016,0
53.618,0.592,90.00028111,0
53.619,0.5915,90.00028111,0
53.62,0.591,90.00028016,0
53.621,0.5905,90.00028016,0
53.622,0.59,90.00028016,0
53.623,0.5895,90.00028016,0
53.624,0.589,90.00028016,0
53.625,0.5885,90.00028016,0
53.626,0.588,90.00028111,0
53.627,0.5875,90.00028016,0
53.628,0.587,90.00028016,0
53.629,0.5865,90.00028016,0
53.63,0.586,90.00028016,0
53.631,0.5855,90.00028016,0
53.632,0.585,90.00028016,0
