sys.exec.out.time {s},rt.dcs.servo[0].tl_trq_cmd {N.m},rt.dcs.mot_pos_msr[0] {cm},rt.sdts_data.dcs_to_simhost.hold {--}
117.683,-3.048203207,90.00023819,0
117.684,-2.722908355,90.00023724,0
117.685,-2.518475454,90.00022579,0
117.686,-2.385811044,90.00021053,0
117.687,-2.597635383,90.00020195,0
117.688,-2.893936719,90.00020481,0
117.689,-3.053830238,90.00021721,0
117.69,-3.120520093,90.00023152,0
117.691,-2.956096338,90.00023915,0
117.692,-2.656409246,90.00023533,0
117.693,-2.423030516,90.00022198,0
117.694,-2.391390388,90.00020767,0
117.695,-2.645393617,90.00020195,0
117.696,-2.931275408,90.00020767,0
117.697,-3.175002153,90.00022198,0
117.698,-3.145150276,90.00023533,0
117.699,-2.852163166,90.0002401,0
117.7,-2.547564344,90.00023152,0
117.701,-2.343346034,90.00021721,0
117.702,-2.484069497,90.00020386,0
117.703,-2.752521798,90.00020195,0
117.704,-3.060506376,90.00021149,0
117.705,-3.212698492,90.00022579,0
117.706,-3.071975029,90.00023819,0
117.707,-2.773861598,90.00023819,0
117.708,-2.496277294,90.0002277,0
117.709,-2.374700042,90.00021244,0
117.71,-2.526105327,90.00020195,0
117.711,-2.82743761,90.0002029,0
117.712,-3.073167196,90.0002153,0
117.713,-3.155402917,90.00023056,0
117.714,-2.991861366,90.00023915,0
117.715,-2.659795002,90.00023628,0
117.716,-2.391533448,90.00022389,0
117.717,-2.41551986,90.00020863,0
117.718,-2.609437843,90.00020195,0
117.719,-2.91251069,90.00020672,0
117.72,-3.196842663,90.00022007,0
117.721,-3.10278064,90.00023438,0
117.722,-2.8999214,90.0002401,0
117.723,-2.603143198,90.00023342,0
117.724,-2.347780897,90.00021912,0
117.725,-2.462944288,90.00020481,0
117.726,-2.701377808,90.000201,0
117.727,-2.943220928,90.00020958,0
117.728,-3.183561916,90.00022484,0
117.729,-3.116347507,90.00023724,0
117.73,-2.801043019,90.00023915,0
117.731,-2.580492013,90.00022961,0
117.732,-2.364280497,90.0002153,0
117.733,-2.522504981,90.00020386,0
117.734,-2.815635151,90.0002029,0
117.735,-3.058694282,90.0002134,0
117.736,-3.175645923,90.0002277,0
117.737,-2.985781311,90.00023819,0
117.738,-2.683590667,90.00023628,0
117.739,-2.513492194,90.00022484,0
117.74,-2.377585087,90.00021053,0
117.741,-2.561703452,90.00020195,0
117.742,-2.933087503,90.00020577,0
117.743,-3.13265636,90.00021912,0
117.744,-3.149465923,90.00023342,0
117.745,-2.935686428,90.0002401,0
117.746,-2.605289099,90.00023438,0
117.747,-2.37639292,90.00022007,0
117.748,-2.438790972,90.00020577,0
117.749,-2.701377808,90.000201,0
117.75,-2.98811796,90.00020863,0
117.751,-3.195912773,90.00022293,0
117.752,-3.112961751,90.00023628,0
117.753,-2.836974951,90.00023915,0
117.754,-2.537192486,90.00023056,0
117.755,-2.441532957,90.0002153,0
117.756,-2.52968183,90.0002029,0
117.757,-2.78845373,90.00020195,0
117.758,-3.090358253,90.00021244,0
117.759,-3.205521643,90.00022675,0
117.76,-3.032824245,90.00023724,0
117.761,-2.74670402,90.00023724,0
117.762,-2.521885054,90.00022579,0
117.763,-2.395634505,90.00021053,0
117.764,-2.561870355,90.00020195,0
117.765,-2.893745972,90.00020481,0
117.766,-3.140190859,90.00021721,0
117.767,-3.103543627,90.00023152,0
117.768,-2.944103132,90.00023915,0
117.769,-2.629251668,90.00023438,0
117.77,-2.409988203,90.00022103,0
117.771,-2.459868495,90.00020767,0
117.772,-2.657196077,90.00020195,0
117.773,-2.951637631,90.00020863,0
117.774,-3.140476979,90.00022293,0
117.775,-3.08201308,90.00023628,0
117.776,-2.836974951,90.00023915,0
117.777,-2.584044673,90.00023152,0
117.778,-2.354075542,90.00021626,0
117.779,-2.493344561,90.00020481,0
117.78,-2.752688702,90.00020195,0
117.781,-3.064082879,90.00021244,0
117.782,-3.203208838,90.00022675,0
117.783,-3.071975029,90.00023819,0
117.784,-2.738287317,90.00023819,0
117.785,-2.526510664,90.00022675,0
117.786,-2.409940516,90.00021149,0
117.787,-2.561870355,90.00020195,0
117.788,-2.866755298,90.00020386,0
117.789,-3.108026177,90.0002153,0
117.79,-3.17597973,90.00023056,0
117.791,-2.97986816,90.00023915,0
117.792,-2.644606787,90.00023533,0
117.793,-2.430183522,90.00022293,0
117.794,-2.410345853,90.00020767,0
117.795,-2.641817115,90.000201,0
117.796,-2.948275718,90.00020672,0
117.797,-3.14624707,90.00022007,0
117.798,-3.129962061,90.00023438,0
117.799,-2.896535644,90.00023915,0
117.8,-2.611035347,90.00023247,0
117.801,-2.368548457,90.00021816,0
117.802,-2.508008223,90.00020481,0
117.803,-2.728726133,90.00020195,0
117.804,-2.998108324,90.00021053,0
117.805,-3.204639439,90.00022579,0
117.806,-3.036758398,90.00023724,0
117.807,-2.762059139,90.00023819,0
117.808,-2.518451611,90.00022865,0
117.809,-2.330875961,90.0002134,0
117.81,-2.51752172,90.0002029,0
117.811,-2.851400179,90.0002029,0
117.812,-3.070663644,90.0002153,0
117.813,-3.143433555,90.00022961,0
117.814,-3.015633188,90.00023915,0
117.815,-2.686976423,90.00023724,0
117.816,-2.425152575,90.00022389,0
117.817,-2.437145781,90.00020958,0
117.818,-2.606242833,90.000201,0
117.819,-2.921094297,90.00020577,0
117.82,-3.178435596,90.00021912,0
117.821,-3.092599528,90.00023342,0
117.822,-2.872763822,90.00023915,0
117.823,-2.649995384,90.00023342,0
117.824,-2.331686635,90.00021912,0
117.825,-2.49959152,90.00020577,0
117.826,-2.752521798,90.00020195,0
117.827,-2.937140873,90.00020958,0
117.828,-3.195722026,90.00022389,0
117.829,-3.055022405,90.00023628,0
117.83,-2.809626626,90.00023819,0
117.831,-2.516997167,90.00022961,0
117.832,-2.459796965,90.00021435,0
117.833,-2.540935892,90.0002029,0
117.834,-2.815635151,90.0002029,0
117.835,-3.094650056,90.0002134,0
117.836,-3.174215322,90.00022865,0
117.837,-3.000444973,90.00023819,0
117.838,-2.69556003,90.00023628,0
117.839,-2.462872758,90.00022484,0
117.84,-2.377060534,90.00020958,0
117.841,-2.582280265,90.000201,0
117.842,-2.94167111,90.00020481,0
117.843,-3.130152808,90.00021912,0
117.844,-3.167706087,90.00023342,0
117.845,-2.935686428,90.0002401,0
117.846,-2.656957643,90.00023438,0
117.847,-2.365115014,90.00022007,0
117.848,-2.432353267,90.00020577,0
117.849,-2.677582143,90.000201,0
117.85,-2.960578888,90.00020863,0
117.851,-3.216656489,90.00022293,0
117.852,-3.061627014,90.00023628,0
117.853,-2.813012382,90.00023915,0
117.854,-2.516091119,90.00023056,0
117.855,-2.358748839,90.0002153,0
117.856,-2.473149242,90.00020386,0
117.857,-2.77629362,90.00020195,0
117.858,-3.087854701,90.00021244,0
117.859,-3.198726288,90.0002277,0
117.86,-3.036210001,90.00023819,0
117.861,-2.738287317,90.00023819,0
117.862,-2.466425417,90.00022675,0
117.863,-2.382401444,90.00021149,0
117.864,-2.549900992,90.00020195,0
117.865,-2.878557757,90.00020386,0
117.866,-3.106404829,90.00021626,0
117.867,-3.129652097,90.00023152,0
117.868,-2.968065701,90.00023915,0
117.869,-2.632637424,90.00023533,0
117.87,-2.394966891,90.00022198,0
117.871,-2.421433012,90.00020767,0
117.872,-2.653810321,90.000201,0
117.873,-2.951470728,90.00020767,0
117.874,-3.214892081,90.00022198,0
117.875,-3.074335521,90.00023533,0
117.876,-2.875958832,90.0002401,0
117.877,-2.621764856,90.00023247,0
117.878,-2.318119767,90.00021721,0
117.879,-2.489791902,90.00020386,0
117.88,-2.737333583,90.000201,0
117.881,-3.035303953,90.00021053,0
117.882,-3.230223356,90.00022579,0
117.883,-3.055904609,90.00023724,0
117.884,-2.785854804,90.00023819,0
117.885,-2.463540371,90.00022865,0
117.886,-2.357699732,90.0002134,0
117.887,-2.514135964,90.00020195,0
117.888,-2.82743761,90.0002029,0
117.889,-3.096056814,90.00021435,0
117.89,-3.173833829,90.00022961,0
117.891,-3.003830729,90.00023915,0
117.892,-2.687143327,90.00023724,0
117.893,-2.480063814,90.00022389,0
117.894,-2.403002101,90.00020863,0
117.895,-2.594082724,90.000201,0
117.896,-2.933087503,90.00020577,0
117.897,-3.130343554,90.00021816,0
117.898,-3.09047747,90.00023247,0
117.899,-2.92033131,90.00023915,0
117.9,-2.590100884,90.00023342,0
117.901,-2.403574341,90.00022007,0
117.902,-2.482615053,90.00020577,0
117.903,-2.716923673,90.00020195,0
117.904,-2.991146065,90.00020958,0
117.905,-3.174096105,90.00022389,0
117.906,-3.088999182,90.00023628,0
117.907,-2.774052345,90.00023819,0
117.908,-2.532757622,90.00022865,0
117.909,-2.379325652,90.00021435,0
117.91,-2.505528514,90.0002029,0
117.911,-2.803641945,90.0002029,0
117.912,-3.070663644,90.00021435,0
117.913,-3.179580076,90.00022865,0
117.914,-3.036210001,90.00023819,0
117.915,-2.710938992,90.00023724,0
117.916,-2.487741374,90.00022484,0
117.917,-2.406387857,90.00020958,0
117.918,-2.582280265,90.000201,0
117.919,-2.905739178,90.00020481,0
117.92,-3.128030749,90.00021816,0
117.921,-3.089046869,90.00023247,0
117.922,-2.92033131,90.00023915,0
117.923,-2.617258462,90.00023438,0
117.924,-2.423602757,90.00022007,0
117.925,-2.501022121,90.00020672,0
117.926,-2.704930467,90.00020195,0
117.927,-2.990812258,90.00020863,0
117.928,-3.166227799,90.00022293,0
117.929,-3.049466904,90.00023628,0
117.93,-2.821619832,90.00023819,0
117.931,-2.565995255,90.00022961,0
117.932,-2.360894741,90.0002153,0
117.933,-2.536644089,90.0002029,0
117.934,-2.791839486,90.0002029,0
117.935,-3.050301422,90.0002134,0
117.936,-3.193003884,90.0002277,0
117.937,-3.036210001,90.00023819,0
117.938,-2.699136533,90.00023724,0
117.939,-2.510440245,90.00022579,0
117.94,-2.379182592,90.00021053,0
117.941,-2.570287058,90.000201,0
117.942,-2.917708541,90.00020481,0
117.943,-3.122499092,90.00021721,0
117.944,-3.118564939,90.00023152,0
117.945,-2.944293879,90.00023915,0
117.946,-2.617449209,90.00023438,0
117.947,-2.416974305,90.00022103,0
117.948,-2.446110881,90.00020672,0
117.949,-2.701377808,90.000201,0
117.95,-2.975624043,90.00020767,0
117.951,-3.210767181,90.00022293,0
117.952,-3.06110246,90.00023628,0
117.953,-2.825005588,90.00023915,0
117.954,-2.5599152,90.00023056,0
117.955,-2.350332136,90.0002153,0
117.956,-2.507149862,90.0002029,0
117.957,-2.800256189,90.00020195,0
117.958,-3.020616448,90.00021244,0
117.959,-3.2178725,90.00022675,0
117.96,-3.048203207,90.00023819,0
117.961,-2.734901561,90.00023724,0
117.962,-2.507388296,90.00022675,0
117.963,-2.401881463,90.00021149,0
117.964,-2.549900992,90.00020195,0
117.965,-2.878557757,90.00020386,0
117.966,-3.117134337,90.00021626,0
117.967,-3.132346396,90.00023056,0
117.968,-2.980058907,90.00023915,0
117.969,-2.632637424,90.00023533,0
117.97,-2.434475325,90.00022198,0
117.971,-2.407293904,90.00020767,0
117.972,-2.653810321,90.000201,0
117.973,-2.939859015,90.00020672,0
117.974,-3.192717763,90.00022103,0
117.975,-3.14176452,90.00023438,0
117.976,-2.8999214,90.0002401,0
117.977,-2.629442415,90.00023247,0
117.978,-2.462610481,90.00021721,0
117.979,-2.46153753,90.00020386,0
117.98,-2.713537918,90.000201,0
117.981,-3.023167687,90.00020958,0
117.982,-3.182131315,90.00022484,0
117.983,-3.020497232,90.00023628,0
117.984,-2.785854804,90.00023819,0
117.985,-2.508604307,90.00022865,0
117.986,-2.374866945,90.0002134,0
117.987,-2.541293542,90.0002029,0
117.988,-2.830823366,90.00020386,0
117.989,-3.116633627,90.00021435,0
117.99,-3.187615286,90.00022961,0
117.991,-2.980058907,90.00023915,0
117.992,-2.647992543,90.00023628,0
117.993,-2.402978257,90.00022389,0
117.994,-2.403717401,90.00020863,0
117.995,-2.618045293,90.000201,0
117.996,-2.932896756,90.00020577,0
117.997,-3.15804953,90.00022007,0
117.998,-3.14176452,90.00023438,0
117.999,-2.91279681,90.0002401,0
118,-2.645536678,90.00023342,0
118.001,-2.391604978,90.00021912,0
118.002,-2.459367785,90.00020481,0
118.003,-2.701544711,90.000201,0
118.004,-3.006167377,90.00020958,0
118.005,-3.182679712,90.00022389,0
118.006,-3.100968545,90.00023628,0
118.007,-2.813203129,90.00023915,0
118.008,-2.49625345,90.00022961,0
118.009,-2.351238183,90.00021435,0
118.01,-2.529491083,90.0002029,0
118.011,-2.812249395,90.00020195,0
118.012,-3.058885028,90.0002134,0
118.013,-3.208549749,90.00022865,0
118.014,-3.051588963,90.00023915,0
118.015,-2.699136533,90.00023724,0
118.016,-2.479873068,90.00022484,0
118.017,-2.395276854,90.00021053,0
118.018,-2.570477805,90.000201,0
118.019,-2.890360216,90.00020386,0
118.02,-3.111221186,90.00021721,0
118.021,-3.126790895,90.00023152,0
118.022,-2.956096338,90.00023915,0
118.023,-2.629251668,90.00023438,0
118.024,-2.379421025,90.00022103,0
118.025,-2.480445308,90.00020672,0
118.026,-2.653810321,90.000201,0
118.027,-2.963630837,90.00020767,0
118.028,-3.215607381,90.00022198,0
118.029,-3.10278064,90.00023533,0
118.03,-2.836974951,90.00023915,0
118.031,-2.57207531,90.00023056,0
118.032,-2.362492245,90.00021626,0
118.033,-2.500879061,90.0002029,0
118.034,-2.776484367,90.00020195,0
118.035,-3.032967305,90.00021149,0
118.036,-3.183538073,90.00022675,0
118.037,-3.068589273,90.00023724,0
118.038,-2.750089776,90.00023819,0
118.039,-2.533306019,90.00022675,0
118.04,-2.404909569,90.00021244,0
118.041,-2.526105327,90.00020195,0
118.042,-2.878557757,90.00020386,0
118.043,-3.092837962,90.0002153,0
118.044,-3.128221496,90.00023056,0
118.045,-2.944293879,90.00023915,0
118.046,-2.632637424,90.00023533,0
118.047,-2.416592811,90.00022198,0
118.048,-2.420717711,90.00020767,0
118.049,-2.657196077,90.00020195,0
118.05,-2.95433193,90.00020767,0
118.051,-3.170543446,90.00022198,0
118.052,-3.063606012,90.00023533,0
118.053,-2.875958832,90.0002401,0
118.054,-2.577964618,90.00023152,0
118.055,-2.354790843,90.00021721,0
118.056,-2.4835211,90.00020386,0
118.057,-2.728726133,90.00020195,0
118.058,-2.995437869,90.00021053,0
118.059,-3.201778237,90.00022579,0
118.06,-3.012628925,90.00023724,0
118.061,-2.773861598,90.00023819,0
118.062,-2.528656566,90.0002277,0
118.063,-2.331233611,90.0002134,0
118.064,-2.537907786,90.00020195,0
118.065,-2.830823366,90.00020386,0
118.066,-3.093004865,90.0002153,0
118.067,-3.140047799,90.00022961,0
118.068,-3.015823935,90.00023915,0
118.069,-2.647992543,90.00023628,0
118.07,-2.472195508,90.00022389,0
118.071,-2.433926928,90.00020863,0
118.072,-2.633400411,90.00020195,0
118.073,-2.894437429,90.00020672,0
118.074,-3.142479821,90.00022007,0
118.075,-3.117468144,90.00023342,0
118.076,-2.908338104,90.00023915,0
118.077,-2.615684801,90.00023247,0
118.078,-2.40662629,90.00021816,0
118.079,-2.452763176,90.00020481,0
118.08,-2.737142836,90.000201,0
118.081,-2.968089544,90.00020958,0
118.082,-3.188020623,90.00022484,0
118.083,-3.068589273,90.00023724,0
118.084,-2.801209923,90.00023915,0
118.085,-2.526844471,90.00022865,0
118.086,-2.349283028,90.00021435,0
118.087,-2.54184194,90.0002029,0
118.088,-2.803641945,90.0002029,0
118.089,-3.06529889,90.00021435,0
118.09,-3.199775396,90.00022865,0
118.091,-3.039595757,90.00023915,0
118.092,-2.707553236,90.00023628,0
118.093,-2.492390827,90.00022484,0
118.094,-2.377418184,90.00020958,0
118.095,-2.582280265,90.000201,0
118.096,-2.917708541,90.00020481,0
118.097,-3.122665995,90.00021816,0
118.098,-3.155569821,90.00023247,0
118.099,-2.944293879,90.00023915,0
118.1,-2.601903343,90.00023342,0
118.101,-2.396778986,90.00022007,0
118.102,-2.444513377,90.00020577,0
118.103,-2.677772889,90.000201,0
118.104,-2.944675372,90.00020863,0
118.105,-3.191263319,90.00022293,0
118.106,-3.08685328,90.00023628,0
118.107,-2.848968157,90.00023915,0
118.108,-2.532185382,90.00023056,0
118.109,-2.331376671,90.0002153,0
118.11,-2.473149242,90.00020386,0
118.111,-2.776484367,90.00020195,0
118.112,-3.01401184,90.00021244,0
118.113,-3.197653337,90.0002277,0
118.114,-2.988642513,90.00023819,0
118.115,-2.722908355,90.00023724,0
118.116,-2.477536419,90.00022579,0
118.117,-2.416902775,90.00021149,0
118.118,-2.573672814,90.00020195,0
118.119,-2.878557757,90.00020386,0
118.12,-3.095675321,90.00021721,0
118.121,-3.073501003,90.00023152,0
118.122,-2.956263241,90.00023915,0
118.123,-2.617258462,90.00023438,0
118.124,-2.407484651,90.00022103,0
118.125,-2.456649643,90.00020767,0
118.126,-2.669165439,90.00020195,0
118.127,-2.987426502,90.00020767,0
118.128,-3.212388529,90.00022198,0
118.129,-3.145341023,90.00023533,0
118.13,-2.825720889,90.00023915,0
118.131,-2.57207531,90.00023056,0
118.132,-2.337265979,90.00021626,0
118.133,-2.52555693,90.0002029,0
118.134,-2.761105405,90.000201,0
118.135,-3.038165156,90.00021149,0
118.136,-3.180867617,90.00022579,0
118.137,-3.0444598,90.00023724,0
118.138,-2.734901561,90.00023724,0
118.139,-2.53778857,90.00022675,0
118.14,-2.424937984,90.00021244,0
118.141,-2.537907786,90.00020195,0
118.142,-2.878557757,90.00020386,0
118.143,-3.137162753,90.00021626,0
118.144,-3.136638199,90.00023056,0
118.145,-2.98847561,90.00023819,0
118.146,-2.641054127,90.00023438,0
118.147,-2.420550808,90.00022103,0
118.148,-2.444489533,90.00020767,0
118.149,-2.666685731,90.000201,0
118.15,-2.946845117,90.00020672,0
118.151,-3.198082518,90.00022198,0
118.152,-3.072738016,90.00023533,0
118.153,-2.836808048,90.00023915,0
118.154,-2.547564344,90.00023152,0
118.155,-2.345849586,90.00021626,0
118.156,-2.510344871,90.00020386,0
118.157,-2.764491161,90.00020195,0
118.158,-3.072499582,90.00021149,0
118.159,-3.182632026,90.00022675,0
118.16,-3.060005666,90.00023819,0
118.161,-2.750089776,90.00023819,0
118.162,-2.498089389,90.00022675,0
118.163,-2.396683612,90.00021244,0
118.164,-2.526105327,90.00020195,0
118.165,-2.878557757,90.00020386,0
118.166,-3.076028399,90.0002153,0
118.167,-3.164177271,90.00023056,0
118.168,-2.991861366,90.00023915,0
118.169,-2.656409246,90.00023533,0
118.17,-2.419978567,90.00022293,0
118.171,-2.410345853,90.00020767,0
118.172,-2.630014655,90.000201,0
118.173,-2.960245081,90.00020672,0
118.174,-3.18806831,90.00022103,0
118.175,-3.097248982,90.00023438,0
118.176,-2.911914606,90.0002401,0
118.177,-2.608889445,90.00023247,0
118.178,-2.321529367,90.00021721,0
118.179,-2.437384214,90.00020386,0
118.18,-2.737142836,90.000201,0
118.181,-2.974527249,90.00020958,0
118.182,-3.215559695,90.00022484,0
118.183,-3.057335211,90.00023724,0
118.184,-2.801209923,90.00023915,0
118.185,-2.505027804,90.00022961,0
118.186,-2.33478627,90.00021435,0
118.187,-2.560249007,90.0002029,0
118.188,-2.815635151,90.0002029,0
118.189,-3.087306304,90.0002134,0
118.19,-3.200323793,90.00022865,0
118.191,-2.964155391,90.00023819,0
118.192,-2.698945786,90.00023724,0
118.193,-2.48344957,90.00022484,0
118.194,-2.327347145,90.00020958,0
118.195,-2.606052087,90.000201,0
118.196,-2.94167111,90.00020481,0
118.197,-3.084039765,90.00021816,0
118.198,-3.151802571,90.00023247,0
118.199,-2.959482094,90.0002401,0
118.2,-2.608150301,90.00023438,0
118.201,-2.409821299,90.00022007,0
118.202,-2.459177038,90.00020672,0
118.203,-2.677772889,90.000201,0
118.204,-2.987593406,90.00020767,0
118.205,-3.177505705,90.00022293,0
118.206,-3.096342934,90.00023533,0
118.207,-2.836808048,90.00023915,0
118.208,-2.557053998,90.00023056,0
118.209,-2.380374759,90.0002153,0
118.21,-2.512156966,90.0002029,0
118.211,-2.776484367,90.00020195,0
118.212,-3.034946303,90.00021149,0
118.213,-3.208740496,90.00022675,0
118.214,-3.071975029,90.00023819,0
118.215,-2.734710814,90.00023724,0
118.216,-2.507555199,90.00022675,0
118.217,-2.360942428,90.00021149,0
118.218,-2.546515237,90.000201,0
118.219,-2.866946045,90.00020386,0
118.22,-3.108383827,90.00021626,0
118.221,-3.168993628,90.00023056,0
118.222,-2.980058907,90.00023915,0
118.223,-2.632637424,90.00023533,0
118.224,-2.41480456,90.00022198,0
118.225,-2.396206745,90.00020767,0
118.226,-2.653810321,90.000201,0
118.227,-2.930035554,90.00020672,0
118.228,-3.185755505,90.00022103,0
118.229,-3.113700895,90.00023438,0
118.23,-2.887952038,90.0002401,0
118.231,-2.621216458,90.00023247,0
118.232,-2.396969733,90.00021816,0
118.233,-2.524817786,90.00020481,0
118.234,-2.725340377,90.000201,0
118.235,-2.97183295,90.00020958,0
118.236,-3.168898255,90.00022484,0
118.237,-3.051970456,90.00023628,0
118.238,-2.782469048,90.00023724,0
118.239,-2.567282796,90.0002277,0
118.24,-2.40185762,90.0002134,0
118.241,-2.565971412,90.0002029,0
118.242,-2.854785935,90.00020386,0
118.243,-3.078365047,90.00021435,0
118.244,-3.190643392,90.00022961,0
118.245,-2.976482404,90.00023819,0
118.246,-2.69556003,90.00023628,0
118.247,-2.459320098,90.00022293,0
118.248,-2.406220953,90.00020863,0
118.249,-2.618045293,90.000201,0
118.25,-2.932896756,90.00020577,0
118.251,-3.175383646,90.00022007,0
118.252,-3.137830367,90.00023438,0
118.253,-2.910674752,90.00023915,0
118.254,-2.602618644,90.00023342,0
118.255,-2.388576873,90.00021816,0
118.256,-2.480469151,90.00020481,0
118.257,-2.713347171,90.000201,0
118.258,-2.985781311,90.00020958,0
118.259,-3.106309456,90.00022389,0
118.26,-3.028723188,90.00023628,0
118.261,-2.785854804,90.00023819,0
118.262,-2.5674497,90.00022865,0
118.263,-2.380756253,90.00021435,0
118.264,-2.544703142,90.0002029,0
118.265,-2.819020907,90.00020386,0
118.266,-3.061555484,90.00021435,0
118.267,-3.152923209,90.00022865,0
