sys.exec.out.time {s},rt.dcs.servo[0].tl_trq_cmd {N.m},rt.dcs.mot_pos_msr[0] {cm},rt.sdts_data.dcs_to_simhost.hold {--}
52.164,-2.391199641,90.0001371,0
52.165,-2.718044311,90.00014187,0
52.166,-2.923526319,90.00015522,0
52.167,-2.821071435,90.00016857,0
52.168,-2.642532415,90.00017429,0
52.169,-2.329135396,90.00016666,0
52.17,-2.140105301,90.00015236,0
52.171,-2.234501132,90.00013996,0
52.172,-2.522290391,90.0001371,0
52.173,-2.814896007,90.00014663,0
52.174,-2.961365719,90.00016094,0
52.175,-2.838357865,90.00017238,0
52.176,-2.492510044,90.00017238,0
52.177,-2.260704976,90.00016189,0
52.178,-2.131593224,90.00014663,0
52.179,-2.331638948,90.0001371,0
52.18,-2.651712106,90.00013996,0
52.181,-2.875458121,90.0001514,0
52.182,-2.89906304,90.00016571,0
52.183,-2.722646078,90.00017334,0
52.184,-2.410989624,90.00016952,0
52.185,-2.248067999,90.00015712,0
52.186,-2.235192589,90.00014282,0
52.187,-2.426964669,90.0001371,0
52.188,-2.696561451,90.00014377,0
52.189,-2.96301091,90.00015712,0
52.19,-2.887928194,90.00016952,0
52.191,-2.603357788,90.00017334,0
52.192,-2.298758966,90.00016475,0
52.193,-2.171077815,90.00015045,0
52.194,-2.283523064,90.00013805,0
52.195,-2.558055419,90.0001371,0
52.196,-2.828820525,90.00014854,0
52.197,-2.931466155,90.00016285,0
52.198,-2.794009231,90.00017334,0
52.199,-2.465328623,90.00017143,0
52.2,-2.243728509,90.00015999,0
52.201,-2.171316249,90.00014568,0
52.202,-2.379397182,90.0001371,0
52.203,-2.679060431,90.00014091,0
52.204,-2.909577958,90.00015426,0
52.205,-2.865968467,90.00016762,0
52.206,-2.714777772,90.00017429,0
52.207,-2.38955445,90.00016762,0
52.208,-2.157248671,90.00015426,0
52.209,-2.223056323,90.00014091,0
52.21,-2.486501519,90.0001371,0
52.211,-2.739288738,90.00014473,0
52.212,-2.954594207,90.00015903,0
52.213,-2.843555716,90.00017143,0
52.214,-2.579395219,90.00017334,0
52.215,-2.290533009,90.0001638,0
52.216,-2.148378944,90.00014949,0
52.217,-2.299259676,90.00013805,0
52.218,-2.600591959,90.000139,0
52.219,-2.828987428,90.00014949,0
52.22,-2.905882238,90.0001638,0
52.221,-2.758411106,90.00017334,0
52.222,-2.426368586,90.00017048,0
52.223,-2.255197161,90.00015808,0
52.224,-2.208535721,90.00014377,0
52.225,-2.403169004,90.0001371,0
52.226,-2.741816133,90.00014187,0
52.227,-2.934947285,90.00015617,0
52.228,-2.896511801,90.00016952,0
52.229,-2.630539209,90.00017429,0
52.23,-2.36828618,90.00016666,0
52.231,-2.142275046,90.0001514,0
52.232,-2.2667135,90.000139,0
52.233,-2.54625296,90.0001371,0
52.234,-2.830465716,90.00014663,0
52.235,-2.945271456,90.00016094,0
52.236,-2.826555406,90.00017238,0
52.237,-2.516472613,90.00017238,0
52.238,-2.281091042,90.00016189,0
52.239,-2.119790765,90.00014663,0
52.24,-2.331638948,90.0001371,0
52.241,-2.639742743,90.00013996,0
52.242,-2.864561709,90.0001514,0
52.243,-2.922310308,90.00016571,0
52.244,-2.710676715,90.00017334,0
52.245,-2.375224596,90.00016952,0
52.246,-2.195493408,90.00015617,0
52.247,-2.22410543,90.00014187,0
52.248,-2.450927238,90.0001371,0
52.249,-2.78454342,90.00014377,0
52.25,-2.932252986,90.00015808,0
52.251,-2.836235807,90.00017048,0
52.252,-2.559009153,90.00017429,0
52.253,-2.286598856,90.00016475,0
52.254,-2.149976449,90.00014949,0
52.255,-2.287290313,90.00013805,0
52.256,-2.549447969,90.00013805,0
52.257,-2.816302765,90.00014949,0
52.258,-2.944699216,90.0001638,0
52.259,-2.770213565,90.00017334,0
52.26,-2.465328623,90.00017143,0
52.261,-2.224439237,90.00015903,0
52.262,-2.178111604,90.00014473,0
52.263,-2.379206435,90.0001371,0
52.264,-2.714658555,90.00014091,0
52.265,-2.924432366,90.00015426,0
52.266,-2.876864879,90.00016857,0
52.267,-2.654334874,90.00017429,0
52.268,-2.364876581,90.00016762,0
52.269,-2.109871931,90.00015331,0
52.27,-2.226990476,90.00013996,0
52.271,-2.47469906,90.0001371,0
52.272,-2.766994713,90.00014568,0
52.273,-2.96763652,90.00015999,0
52.274,-2.849445024,90.00017238,0
52.275,-2.543630191,90.00017334,0
52.276,-2.317547527,90.00016285,0
52.277,-2.142298889,90.00014854,0
52.278,-2.311252882,90.00013805,0
52.279,-2.600591959,90.000139,0
52.28,-2.86563466,90.00015045,0
52.281,-2.884423222,90.00016475,0
52.282,-2.734448537,90.00017334,0
52.283,-2.438171045,90.00017048,0
52.284,-2.263423118,90.00015808,0
52.285,-2.200309765,90.00014377,0
52.286,-2.391199641,90.0001371,0
52.287,-2.745392636,90.00014282,0
52.288,-2.909387211,90.00015617,0
52.289,-2.816040488,90.00016952,0
52.29,-2.627153453,90.00017334,0
52.291,-2.372959477,90.00016571,0
52.292,-2.132618489,90.0001514,0
52.293,-2.284762918,90.000139,0
52.294,-2.54625296,90.0001371,0
52.295,-2.766255569,90.00014663,0
52.296,-2.944174662,90.00016189,0
52.297,-2.829774259,90.00017334,0
52.298,-2.516472613,90.00017238,0
52.299,-2.296827654,90.00016094,0
52.3,-2.169337251,90.00014663,0
52.301,-2.335024704,90.00013805,0
52.302,-2.675507771,90.00013996,0
52.303,-2.881705079,90.00015236,0
52.304,-2.935543368,90.00016666,0
52.305,-2.698683509,90.00017334,0
52.306,-2.415829824,90.00016857,0
52.307,-2.137387159,90.00015522,0
52.308,-2.256842353,90.00014187,0
52.309,-2.462729697,90.0001371,0
52.31,-2.760747755,90.00014377,0
52.311,-2.963344717,90.00015903,0
52.312,-2.854475971,90.00017143,0
52.313,-2.579585966,90.00017334,0
52.314,-2.299831916,90.0001638,0
52.315,-2.150167196,90.00014949,0
52.316,-2.310179931,90.00013805,0
52.317,-2.597373106,90.00013805,0
52.318,-2.821858266,90.00014854,0
52.319,-2.880679815,90.0001638,0
52.32,-2.782016025,90.00017334,0
52.321,-2.489124288,90.00017143,0
52.322,-2.254481861,90.00015903,0
52.323,-2.200834319,90.00014473,0
52.324,-2.391199641,90.0001371,0
52.325,-2.694248646,90.00014187,0
52.326,-2.913512111,90.00015426,0
52.327,-2.884733185,90.00016857,0
52.328,-2.674911687,90.00017334,0
52.329,-2.364900424,90.00016666,0
52.33,-2.159776067,90.00015331,0
52.331,-2.24971319,90.00013996,0
52.332,-2.510297185,90.0001371,0
52.333,-2.760199358,90.00014568,0
52.334,-2.95476111,90.00015999,0
52.335,-2.850351072,90.00017238,0
52.336,-2.540244435,90.00017238,0
52.337,-2.279994247,90.00016285,0
52.338,-2.13462133,90.00014759,0
52.339,-2.323055341,90.00013805,0
52.34,-2.64832635,90.000139,0
52.341,-2.862415808,90.00015045,0
52.342,-2.919806756,90.00016571,0
52.343,-2.761796862,90.00017429,0
52.344,-2.438171045,90.00017048,0
52.345,-2.187982752,90.00015712,0
52.346,-2.206032169,90.00014282,0
52.347,-2.36401822,90.00013614,0
52.348,-2.730013674,90.00014187,0
52.349,-2.935495682,90.00015617,0
52.35,-2.828033694,90.00016952,0
52.351,-2.654334874,90.00017429,0
52.352,-2.317332937,90.00016666,0
52.353,-2.145660802,90.00015236,0
52.354,-2.258296797,90.00013996,0
52.355,-2.534259754,90.0001371,0
52.356,-2.75516841,90.00014663,0
52.357,-2.968494881,90.00016189,0
52.358,-2.826555406,90.00017238,0
52.359,-2.516472613,90.00017238,0
52.36,-2.248187216,90.00016189,0
52.361,-2.151097086,90.00014663,0
52.362,-2.319669585,90.0001371,0
52.363,-2.651712106,90.00013996,0
52.364,-2.876364169,90.0001514,0
52.365,-2.888691182,90.00016571,0
52.366,-2.714062471,90.00017429,0
52.367,-2.375224596,90.00016952,0
52.368,-2.167787433,90.00015617,0
52.369,-2.227324283,90.00014187,0
52.37,-2.450736491,90.0001371,0
52.371,-2.719260322,90.00014377,0
52.372,-2.98840408,90.00015808,0
52.373,-2.819783894,90.00017143,0
52.374,-2.60657664,90.00017429,0
52.375,-2.324867436,90.00016475,0
52.376,-2.16804971,90.00014949,0
52.377,-2.278349056,90.00013805,0
52.378,-2.570024782,90.0001371,0
52.379,-2.822573566,90.00014854,0
52.38,-2.928604953,90.00016285,0
52.381,-2.817781053,90.00017334,0
52.382,-2.453526164,90.00017143,0
52.383,-2.265020622,90.00015999,0
52.384,-2.151287833,90.00014473,0
52.385,-2.355434613,90.0001371,0
52.386,-2.714825459,90.00014091,0
52.387,-2.897966246,90.00015331,0
52.388,-2.867756719,90.00016762,0
52.389,-2.678106696,90.00017429,0
52.39,-2.368453084,90.00016762,0
52.391,-2.135622751,90.00015426,0
52.392,-2.223223226,90.00014091,0
52.393,-2.474532157,90.0001371,0
52.394,-2.800613839,90.00014473,0
52.395,-2.966730473,90.00015999,0
52.396,-2.850351072,90.00017238,0
52.397,-2.531660828,90.00017334,0
52.398,-2.259608181,90.0001638,0
52.399,-2.12978113,90.00014854,0
52.4,-2.287290313,90.00013805,0
52.401,-2.609175566,90.00013805,0
52.402,-2.88191967,90.00015045,0
52.403,-2.927341255,90.00016475,0
52.404,-2.770213565,90.00017334,0
52.405,-2.426177839,90.00017048,0
52.406,-2.197090912,90.00015808,0
52.407,-2.194396614,90.00014377,0
52.408,-2.387813885,90.00013614,0
52.409,-2.714658555,90.00014091,0
52.41,-2.913512111,90.00015522,0
52.411,-2.897966246,90.00016857,0
52.412,-2.654334874,90.00017429,0
52.413,-2.317332937,90.00016666,0
52.414,-2.065547139,90.00015236,0
52.415,-2.271529858,90.000139,0
52.416,-2.534259754,90.0001371,0
52.417,-2.81847251,90.00014663,0
52.418,-2.983158542,90.00016189,0
52.419,-2.816541198,90.00017334,0
52.42,-2.519858369,90.00017334,0
52.421,-2.258559074,90.00016189,0
52.422,-2.122294317,90.00014663,0
52.423,-2.319669585,90.0001371,0
52.424,-2.64832635,90.000139,0
52.425,-2.872072365,90.0001514,0
52.426,-2.892267684,90.00016571,0
52.427,-2.737834293,90.00017429,0
52.428,-2.387027055,90.00016952,0
52.429,-2.192989856,90.00015712,0
52.43,-2.225893682,90.00014282,0
52.431,-2.438934032,90.0001371,0
52.432,-2.70388136,90.00014377,0
52.433,-2.939239088,90.00015712,0
52.434,-2.850541818,90.00017048,0
52.435,-2.591388425,90.00017334,0
52.436,-2.365806471,90.00016571,0
52.437,-2.154077505,90.00015045,0
52.438,-2.30426678,90.00013805,0
52.439,-2.582017988,90.0001371,0
52.44,-2.821309869,90.00014854,0
52.441,-2.903211783,90.00016285,0
52.442,-2.805978593,90.00017334,0
52.443,-2.501093651,90.00017143,0
52.444,-2.210300129,90.00015999,0
52.445,-2.169885648,90.00014473,0
52.446,-2.355243867,90.0001371,0
52.447,-2.667091068,90.00014091,0
52.448,-2.921213514,90.00015426,0
52.449,-2.931227722,90.00016857,0
52.45,-2.666304237,90.00017429,0
52.451,-2.359869477,90.00016857,0
52.452,-2.149022715,90.00015426,0
52.453,-2.162971076,90.00013996,0
52.454,-2.459343941,90.00013614,0
52.455,-2.742674494,90.00014473,0
52.456,-2.97211907,90.00015903,0
52.457,-2.882730344,90.00017143,0
52.458,-2.579585966,90.00017334,0
52.459,-2.32951689,90.0001638,0
52.46,-2.148021294,90.00014949,0
52.461,-2.301047927,90.00013805,0
52.462,-2.597206203,90.00013805,0
52.463,-2.846893786,90.00014854,0
52.464,-2.881395116,90.00016285,0
52.465,-2.790623475,90.00017238,0
52.466,-2.449973504,90.00017048,0
52.467,-2.218716833,90.00015903,0
52.468,-2.196709419,90.00014473,0
52.469,-2.391199641,90.0001371,0
52.47,-2.702856096,90.00014091,0
52.471,-2.959648997,90.00015522,0
52.472,-2.884542438,90.00016857,0
52.473,-2.690099903,90.00017429,0
52.474,-2.410846563,90.00016762,0
52.475,-2.145303152,90.00015236,0
52.476,-2.292273574,90.000139,0
52.477,-2.530873998,90.00013614,0
52.478,-2.777008921,90.00014473,0
52.479,-2.940264352,90.00015999,0
52.48,-2.761486899,90.00017143,0
52.481,-2.540244435,90.00017238,0
52.482,-2.295921607,90.00016189,0
52.483,-2.114068361,90.00014759,0
52.484,-2.335024704,90.00013805,0
52.485,-2.639742743,90.00013996,0
52.486,-2.871166318,90.0001514,0
52.487,-2.901208941,90.00016571,0
52.488,-2.746441743,90.00017334,0
52.489,-2.41082272,90.00016952,0
52.49,-2.196399455,90.00015617,0
52.491,-2.21535492,90.00014187,0
52.492,-2.459343941,90.00013614,0
52.493,-2.721596971,90.00014282,0
52.494,-2.967469617,90.00015808,0
52.495,-2.891147047,90.00017048,0
52.496,-2.618546003,90.00017429,0
52.497,-2.306269621,90.00016475,0
52.498,-2.149809545,90.00014949,0
52.499,-2.263494648,90.00013805,0
52.5,-2.558222322,90.0001371,0
52.501,-2.835091326,90.00014759,0
52.502,-2.933445153,90.00016285,0
52.503,-2.826388503,90.00017238,0
52.504,-2.465328623,90.00017143,0
52.505,-2.256603919,90.00015999,0
52.506,-2.163447943,90.00014568,0
52.507,-2.367237073,90.0001371,0
52.508,-2.675507771,90.00013996,0
52.509,-2.884208631,90.00015331,0
52.51,-2.943578578,90.00016762,0
52.511,-2.688836205,90.00017429,0
52.512,-2.436764287,90.00016857,0
52.513,-2.177825484,90.00015426,0
52.514,-2.244682243,90.00014091,0
52.515,-2.459343941,90.00013614,0
52.516,-2.724267426,90.00014377,0
52.517,-2.930631638,90.00015808,0
52.518,-2.812821635,90.00017048,0
52.519,-2.579395219,90.00017334,0
52.52,-2.322196981,90.0001638,0
52.521,-2.145684645,90.00014949,0
52.522,-2.287290313,90.00013805,0
52.523,-2.597206203,90.00013805,0
52.524,-2.829535825,90.00014949,0
52.525,-2.927174352,90.0001638,0
52.526,-2.782016025,90.00017334,0
52.527,-2.441556801,90.00017143,0
52.528,-2.227133536,90.00015808,0
52.529,-2.219432133,90.00014377,0
52.53,-2.352048857,90.00013614,0
52.531,-2.702856096,90.00014091,0
52.532,-2.935686428,90.00015426,0
52.533,-2.862010471,90.00016857,0
52.534,-2.666304237,90.00017429,0
52.535,-2.382401444,90.00016762,0
52.536,-2.164592424,90.00015331,0
52.537,-2.261157999,90.00013996,0
52.538,-2.483115763,90.00013614,0
52.539,-2.799731635,90.00014473,0
52.54,-2.997488397,90.00015999,0
52.541,-2.804762582,90.00017143,0
52.542,-2.528441976,90.00017238,0
52.543,-2.320957126,90.00016189,0
52.544,-2.134454427,90.00014759,0
52.545,-2.283904557,90.0001371,0
52.546,-2.64832635,90.000139,0
52.547,-2.869926464,90.00015045,0
52.548,-2.888691182,90.00016571,0
52.549,-2.734448537,90.00017334,0
52.55,-2.434785289,90.00016952,0
52.551,-2.218740676,90.00015712,0
52.552,-2.241821041,90.00014187,0
52.553,-2.411585707,90.00013614,0
52.554,-2.741816133,90.00014187,0
52.555,-2.907765863,90.00015617,0
52.556,-2.887761291,90.00016952,0
52.557,-2.627153453,90.00017334,0
52.558,-2.333427199,90.00016571,0
52.559,-2.158011658,90.00015045,0
52.56,-2.314471735,90.00013805,0
52.561,-2.54625296,90.0001371,0
52.562,-2.809364349,90.00014663,0
52.563,-2.938643004,90.00016189,0
52.564,-2.76718546,90.00017238,0
52.565,-2.501284398,90.00017143,0
52.566,-2.247662662,90.00016094,0
52.567,-2.176681003,90.00014568,0
52.568,-2.355434613,90.0001371,0
52.569,-2.687477134,90.00013996,0
52.57,-2.85702721,90.00015236,0
52.571,-2.871690872,90.00016666,0
52.572,-2.690099903,90.00017429,0
52.573,-2.359869477,90.00016857,0
52.574,-2.166380675,90.00015426,0
52.575,-2.205698363,90.00014091,0
52.576,-2.459343941,90.00013614,0
52.577,-2.747872344,90.00014473,0
52.578,-2.961198815,90.00015903,0
52.579,-2.821739049,90.00017143,0
52.58,-2.559009153,90.00017429,0
52.581,-2.29537321,90.0001638,0
52.582,-2.106724608,90.00014854,0
52.583,-2.318238984,90.0001371,0
52.584,-2.585403744,90.00013805,0
52.585,-2.81022271,90.00014949,0
52.586,-2.941480363,90.0001638,0
52.587,-2.758411106,90.00017334,0
52.588,-2.462133614,90.00017048,0
52.589,-2.230519292,90.00015903,0
52.59,-2.204410822,90.00014377,0
52.591,-2.391199641,90.0001371,0
52.592,-2.714825459,90.00014091,0
52.593,-2.932825226,90.00015522,0
52.594,-2.907789707,90.00016857,0
52.595,-2.678106696,90.00017429,0
52.596,-2.365067328,90.00016666,0
52.597,-2.142966503,90.00015236,0
52.598,-2.235240276,90.000139,0
52.599,-2.530873998,90.00013614,0
52.6,-2.796679686,90.00014473,0
52.601,-2.98051193,90.00015999,0
52.602,-2.811200288,90.00017143,0
52.603,-2.516472613,90.00017238,0
52.604,-2.292702754,90.00016189,0
52.605,-2.140343735,90.00014759,0
52.606,-2.29587392,90.0001371,0
52.607,-2.660128809,90.000139,0
52.608,-2.904809288,90.00015045,0
52.609,-2.917660854,90.00016571,0
52.61,-2.734448537,90.00017334,0
52.611,-2.387027055,90.00016952,0
52.612,-2.156342624,90.00015617,0
52.613,-2.195851058,90.00014187,0
52.614,-2.431995617,90.00013519,0
52.615,-2.753809339,90.00014187,0
52.616,-2.951923751,90.00015712,0
52.617,-2.821047592,90.00017048,0
52.618,-2.606743544,90.00017429,0
52.619,-2.333069549,90.00016571,0
52.62,-2.136910292,90.00015045,0
52.621,-2.254911041,90.000139,0
52.622,-2.53764551,90.00013805,0
52.623,-2.807743001,90.00014759,0
52.624,-2.938285354,90.00016189,0
52.625,-2.790790378,90.00017238,0
52.626,-2.489124288,90.00017143,0
52.627,-2.261253373,90.00015999,0
52.628,-2.144850128,90.00014568,0
52.629,-2.367237073,90.0001371,0
52.63,-2.711439703,90.00013996,0
52.631,-2.893674442,90.00015331,0
52.632,-2.923359416,90.00016762,0
52.633,-2.71191657,90.00017429,0
52.634,-2.37183884,90.00016857,0
52.635,-2.168168926,90.00015426,0
52.636,-2.235764829,90.00013996,0
52.637,-2.459343941,90.00013614,0
52.638,-2.823694204,90.00014473,0
52.639,-2.984446083,90.00015903,0
52.64,-2.858767775,90.00017143,0
52.641,-2.555623397,90.00017334,0
52.642,-2.268191788,90.0001638,0
52.643,-2.106915355,90.00014759,0
52.644,-2.283904557,90.0001371,0
52.645,-2.617783016,90.0001371,0
52.646,-2.857957101,90.00014949,0
52.647,-2.914298942,90.0001638,0
52.648,-2.782206771,90.00017334,0
52.649,-2.438171045,90.00017048,0
52.65,-2.210133226,90.00015808,0
52.651,-2.164544737,90.00014377,0
52.652,-2.399783248,90.00013614,0
52.653,-2.738621124,90.00014091,0
52.654,-2.927818122,90.00015426,0
52.655,-2.858076318,90.00016857,0
52.656,-2.627153453,90.00017334,0
52.657,-2.329302299,90.00016666,0
52.658,-2.1435149,90.00015236,0
52.659,-2.260991096,90.000139,0
52.66,-2.530873998,90.00013614,0
52.661,-2.773074768,90.00014568,0
52.662,-2.96315397,90.00016094,0
52.663,-2.850160325,90.00017238,0
52.664,-2.480707585,90.00017238,0
52.665,-2.274295686,90.00016189,0
52.666,-2.131235574,90.00014663,0
52.667,-2.316283829,90.00013614,0
52.668,-2.624554528,90.000139,0
52.669,-2.909267994,90.0001514,0
52.67,-2.938952968,90.00016571,0
52.671,-2.713871725,90.00017429,0
52.672,-2.387217802,90.00016952,0
52.673,-2.188698053,90.00015617,0
52.674,-2.180472096,90.00014187,0
52.675,-2.420193157,90.00013519,0
52.676,-2.74200688,90.00014187,0
52.677,-2.93334978,90.00015617,0
52.678,-2.887928194,90.00016952,0
52.679,-2.61873675,90.00017429,0
52.68,-2.344514358,90.00016571,0
52.681,-2.1435149,90.0001514,0
52.682,-2.24864024,90.000139,0
52.683,-2.54625296,90.0001371,0
52.684,-2.821333712,90.00014663,0
52.685,-2.913440581,90.00016094,0
52.686,-2.802592837,90.00017238,0
52.687,-2.489291192,90.00017143,0
52.688,-2.213685885,90.00016094,0
52.689,-2.15951379,90.00014568,0
52.69,-2.340055651,90.00013614,0
52.691,-2.687477134,90.00013996,0
52.692,-2.89493814,90.00015236,0
52.693,-2.911032403,90.00016762,0
52.694,-2.702069265,90.00017429,0
52.695,-2.347876271,90.00016857,0
52.696,-2.186218344,90.00015426,0
52.697,-2.209107962,90.00014091,0
52.698,-2.459343941,90.00013614,0
52.699,-2.734996934,90.00014377,0
52.7,-2.973358925,90.00015903,0
52.701,-2.799755479,90.00017143,0
52.702,-2.579585966,90.00017334,0
52.703,-2.296970714,90.0001638,0
52.704,-2.123343425,90.00014854,0
52.705,-2.29587392,90.0001371,0
52.706,-2.60578981,90.0001371,0
52.707,-2.845105534,90.00014854,0
52.708,-2.923049452,90.0001638,0
52.709,-2.746441743,90.00017334,0
52.71,-2.477321829,90.00017143,0
52.711,-2.26215942,90.00015903,0
52.712,-2.167215192,90.00014377,0
52.713,-2.387813885,90.00013614,0
52.714,-2.726627918,90.00014091,0
52.715,-2.889382639,90.00015426,0
52.716,-2.907622803,90.00016857,0
52.717,-2.662918481,90.00017334,0
52.718,-2.353980169,90.00016666,0
52.719,-2.114354481,90.00015236,0
52.72,-2.27439106,90.000139,0
52.721,-2.49510897,90.00013614,0
52.722,-2.819020907,90.00014568,0
52.723,-3.006787304,90.00016094,0
52.724,-2.816731945,90.00017238,0
52.725,-2.496062704,90.00017334,0
52.726,-2.259274375,90.00016189,0
52.727,-2.115332058,90.00014663,0
52.728,-2.292488164,90.00013614,0
52.729,-2.656743053,90.00013805,0
52.73,-2.90354559,90.00015045,0
52.731,-2.892458431,90.00016571,0
52.732,-2.734448537,90.00017334,0
52.733,-2.434785289,90.00016952,0
52.734,-2.178493098,90.00015712,0
52.735,-2.172413043,90.00014282,0
